project_id,peer_count,peer_median_cost,peer_iqr_cost,cost_deviation_pct,cost_zscore,cost_iqr_flag,cost_anomaly_flag,cost_anomaly_score,cost_anomaly_reason,cost_anomaly_available
WS/MP18173/2025-2026/139201,438.0,785000.0,949688.0,-0.3630573248407643,-0.2251043381347089,0.0,0.0,-0.014161277879594536,,True
WS/MP18173/2024-2025/139202,438.0,785000.0,949688.0,-0.4182547770700637,-0.25932809592901396,0.0,0.0,-0.014161277879594536,,True
WS/MP334/2024-2025/139203,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139204,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139205,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139206,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139207,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139212,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139213,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139214,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139215,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139216,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139222,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139223,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139224,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139225,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139229,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139230,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139231,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139232,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139233,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP423/2024-2025/139234,1015.0,377924.0,338709.5,0.322874440363671,0.09171936456084145,0.0,0.0,-0.004658682241621026,,True
WS/MP423/2024-2025/139235,1015.0,377924.0,338709.5,0.3229882198537272,0.09175168604939365,0.0,0.0,-0.004658682241621026,,True
WS/MP423/2024-2025/139236,1015.0,377924.0,338709.5,0.05833183391369694,0.016570400351934488,0.0,0.0,-0.0048437788638459045,,True
WS/MP423/2025-2026/139237,1015.0,377924.0,338709.5,1.3814311872228278,0.3924249641250419,0.0,0.0,-0.004556153093136339,Cost is at least twice the peer median,True
WS/MP423/2024-2025/139238,1015.0,377924.0,338709.5,0.3228665022597136,0.09171710957326805,0.0,0.0,-0.004658682241621026,,True
WS/MP423/2024-2025/139239,1015.0,377924.0,338709.5,0.32280035139340185,0.09169831801015631,0.0,0.0,-0.004658682241621026,,True
WS/MP423/2024-2025/139240,1015.0,377924.0,338709.5,0.3228559181211037,0.09171410292317017,0.0,0.0,-0.004658682241621026,,True
WS/MP423/2024-2025/139241,1015.0,377924.0,338709.5,0.32285062605179876,0.09171259959812122,0.0,0.0,-0.004658682241621026,,True
WS/MP423/2024-2025/139242,1015.0,377924.0,338709.5,0.5875281802690488,0.16689989859577617,0.0,0.0,-0.004658682241621026,,True
WS/MP423/2024-2025/139243,1015.0,377924.0,338709.5,0.26421979022237274,0.07505726138092167,0.0,0.0,-0.004767635358765843,,True
WS/MP423/2024-2025/139244,1015.0,377924.0,338709.5,-0.338560133783512,-0.09617522000589783,0.0,0.0,-0.004587981879342007,,True
WS/MP423/2024-2025/139245,1015.0,377924.0,338709.5,-0.3384992749865052,-0.09615793176783502,0.0,0.0,-0.004587981879342007,,True
WS/MP334/2024-2025/139251,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139252,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139253,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139254,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139255,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP18236/2024-2025/139256,3036.0,222921.0,210923.0,0.7943576423934937,0.1434072291630215,0.0,0.0,-0.014593689898389994,,True
WS/MP18236/2024-2025/139257,3036.0,222921.0,210923.0,0.7943576423934937,0.1434072291630215,0.0,0.0,-0.014593689898389994,,True
WS/MP18236/2024-2025/139258,3036.0,222921.0,210923.0,3.0373046953853606,0.5483316673036862,1.0,0.0,-0.0138446768273906,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18236/2024-2025/139259,3036.0,222921.0,210923.0,1.0186523476926803,0.18389967297708798,0.0,0.0,-0.014519852414207779,Cost is at least twice the peer median,True
WS/MP334/2024-2025/139261,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139262,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139263,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139264,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP18236/2024-2025/139266,3036.0,222921.0,210923.0,2.037434786314434,0.3678228315715881,1.0,0.0,-0.014259060332820539,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18236/2024-2025/139267,3036.0,222921.0,210923.0,2.037434786314434,0.3678228315715881,1.0,0.0,-0.014259060332820539,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18108/2024-2025/139268,875.0,259942.0,279174.0,4.0,1.5139284084548155,1.0,0.0,-0.011892862299247353,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18095/2025-2026/139275,292.0,221132.0,284504.0,0.5827650453123021,0.17032226205795548,0.0,0.0,-0.01219872535686245,,True
WS/MP18095/2025-2026/139279,292.0,221132.0,284504.0,7.723391458495378,2.2572827841194054,1.0,0.0,-0.010921423058255941,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18095/2025-2026/139280,292.0,221132.0,284504.0,9.051109744406055,2.645329362497884,1.0,0.0,-0.010446302163317045,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP334/2024-2025/139281,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139282,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139283,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139284,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139285,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139286,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139287,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139288,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139289,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139290,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139291,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139292,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139293,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139294,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139295,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP18095/2025-2026/139296,292.0,221132.0,284504.0,5.783278765624152,1.690254296128856,1.0,0.0,-0.010921423058255941,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP334/2024-2025/139299,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139300,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139301,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139302,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139303,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP18095/2025-2026/139306,292.0,221132.0,284504.0,1.8941989399996382,0.5536094706497477,0.0,0.0,-0.01168740409478991,Cost is at least twice the peer median,True
WS/MP334/2024-2025/139308,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139309,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139310,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139311,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139312,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139313,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139314,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139315,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139316,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139317,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139318,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139319,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139320,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139321,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139322,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139323,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139324,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139325,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139326,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139327,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139328,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139329,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139330,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139331,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139332,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139333,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139334,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139335,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139336,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139337,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139338,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139339,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139340,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139341,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139342,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139343,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139344,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139345,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP18095/2025-2026/139347,292.0,221132.0,284504.0,10.305464609373587,3.011934325755726,1.0,0.0,-0.010446302163317045,Outside the peer-group IQR; Large peer-group z-score; Cost is at least twice the peer median,True
WS/MP18236/2024-2025/139348,3036.0,222921.0,210923.0,-0.20600122913498503,-0.03718988009659121,0.0,0.0,-0.01499550023600732,,True
WS/MP18236/2024-2025/139349,3036.0,222921.0,210923.0,-0.20600122913498503,-0.03718988009659121,0.0,0.0,-0.01499550023600732,,True
WS/MP18236/2024-2025/139350,3036.0,222921.0,210923.0,-0.20600122913498503,-0.03718988009659121,0.0,0.0,-0.01499550023600732,,True
WS/MP18236/2024-2025/139351,3036.0,222921.0,210923.0,-0.20600122913498503,-0.03718988009659121,0.0,0.0,-0.01499550023600732,,True
WS/MP18236/2024-2025/139352,3036.0,222921.0,210923.0,-0.20600122913498503,-0.03718988009659121,0.0,0.0,-0.01499550023600732,,True
WS/MP18236/2024-2025/139353,3036.0,222921.0,210923.0,-0.20600122913498503,-0.03718988009659121,0.0,0.0,-0.01499550023600732,,True
WS/MP18236/2024-2025/139354,3036.0,222921.0,210923.0,-0.20600122913498503,-0.03718988009659121,0.0,0.0,-0.01499550023600732,,True
WS/MP18236/2024-2025/139355,3036.0,222921.0,210923.0,-0.20600122913498503,-0.03718988009659121,0.0,0.0,-0.01499550023600732,,True
WS/MP18236/2024-2025/139356,3036.0,222921.0,210923.0,-0.20600122913498503,-0.03718988009659121,0.0,0.0,-0.01499550023600732,,True
WS/MP18236/2024-2025/139357,3036.0,222921.0,210923.0,-0.20600122913498503,-0.03718988009659121,0.0,0.0,-0.01499550023600732,,True
WS/MP18236/2024-2025/139358,3036.0,222921.0,210923.0,-0.20600122913498503,-0.03718988009659121,0.0,0.0,-0.01499550023600732,,True
WS/MP18236/2024-2025/139359,3036.0,222921.0,210923.0,-0.20600122913498503,-0.03718988009659121,0.0,0.0,-0.01499550023600732,,True
WS/MP18236/2024-2025/139360,3036.0,222921.0,210923.0,-0.20600122913498503,-0.03718988009659121,0.0,0.0,-0.01499550023600732,,True
WS/MP18236/2024-2025/139361,3036.0,222921.0,210923.0,-0.20600122913498503,-0.03718988009659121,0.0,0.0,-0.01499550023600732,,True
WS/MP829/2024-2025/139362,1015.0,377924.0,338709.5,0.32301732623490437,0.09175995433716282,0.0,0.0,-0.014506793619712965,,True
WS/MP829/2024-2025/139363,1015.0,377924.0,338709.5,0.32301732623490437,0.09175995433716282,0.0,0.0,-0.014506793619712965,,True
WS/MP829/2024-2025/139364,1015.0,377924.0,338709.5,0.29787470496713625,0.08461765702965175,0.0,0.0,-0.014506793619712965,,True
WS/MP829/2024-2025/139365,1015.0,377924.0,338709.5,0.32301732623490437,0.09175995433716282,0.0,0.0,-0.014506793619712965,,True
WS/MP829/2024-2025/139366,1015.0,377924.0,338709.5,0.32085551592383654,0.09114584605467108,0.0,0.0,-0.014506793619712965,,True
WS/MP334/2024-2025/139369,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139370,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139371,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139372,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139373,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139374,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139375,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139376,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139377,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139378,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139379,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139380,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139381,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139382,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP334/2024-2025/139383,609.0,132000.0,278000.0,-0.8333333333333334,-0.3749528470141386,0.0,0.0,-0.006400337558712776,,True
WS/MP18236/2024-2025/139385,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2025-2026/139386,3036.0,222921.0,210923.0,0.14838889113183595,0.026788990978510095,0.0,0.0,-0.01489000772088267,,True
WS/MP18236/2024-2025/139387,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2025-2026/139388,3036.0,222921.0,210923.0,0.14838889113183595,0.026788990978510095,0.0,0.0,-0.01489000772088267,,True
WS/MP18236/2025-2026/139389,3036.0,222921.0,210923.0,0.14838889113183595,0.026788990978510095,0.0,0.0,-0.01489000772088267,,True
WS/MP18236/2024-2025/139390,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139391,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139392,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2025-2026/139393,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2025-2026/139394,3036.0,222921.0,210923.0,0.14838889113183595,0.026788990978510095,0.0,0.0,-0.01489000772088267,,True
WS/MP18236/2024-2025/139395,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139396,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139397,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139398,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139399,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139400,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139401,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139402,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139403,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139404,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139405,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2025-2026/139406,3036.0,222921.0,210923.0,0.14838889113183595,0.026788990978510095,0.0,0.0,-0.01489000772088267,,True
WS/MP18236/2025-2026/139407,3036.0,222921.0,210923.0,0.14838889113183595,0.026788990978510095,0.0,0.0,-0.01489000772088267,,True
WS/MP18236/2025-2026/139408,3036.0,222921.0,210923.0,0.14838889113183595,0.026788990978510095,0.0,0.0,-0.01489000772088267,,True
WS/MP18236/2025-2026/139409,3036.0,222921.0,210923.0,0.14838889113183595,0.026788990978510095,0.0,0.0,-0.01489000772088267,,True
WS/MP18236/2025-2026/139410,3036.0,222921.0,210923.0,0.14838889113183595,0.026788990978510095,0.0,0.0,-0.01489000772088267,,True
WS/MP18236/2025-2026/139411,3036.0,222921.0,210923.0,0.14838889113183595,0.026788990978510095,0.0,0.0,-0.01489000772088267,,True
WS/MP18236/2024-2025/139412,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139413,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139414,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139415,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139416,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139417,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139418,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139419,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139420,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139421,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139422,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139423,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139424,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139425,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139426,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139427,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139428,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
WS/MP18236/2024-2025/139429,3036.0,222921.0,210923.0,0.16633246755577089,0.03002838648363541,0.0,0.0,-0.015144688485913271,,True
