project_id,isolation_forest_flag,anomaly_score,anomaly_reason,zscore_flag,iqr_flag,similarity_score,duplicate_flag,ml_risk_score,ml_risk_level
WS/MP598/2024-2025/146118,0,0.2287618479556545,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP727/2024-2025/146159,0,0.1342331038392938,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP643/2024-2025/146340,0,0.1712518533457629,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP643/2026-2027/146359,0,0.1858936927088686,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP643/2025-2026/146414,0,0.0800364950905901,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18307/2025-2026/146575,0,0.2079452251529815,Detected by Isolation Forest pattern analysis,0,1,0.0,0,20,Medium
WS/MP643/2024-2025/146592,0,0.0091426925027285,Unusually high number of payments,0,0,0.0,0,0,Normal
WS/MP643/2025-2026/146594,1,-0.0205881353892274,Unusually high number of payments,0,0,0.0,0,40,Medium
WS/MP761/2025-2026/146633,0,0.1612377615299629,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP761/2025-2026/146645,0,0.1612377615299629,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18323/2026-2027/146709,0,0.1368574178637673,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18323/2025-2026/146716,0,0.1948620361324851,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18323/2026-2027/146717,0,0.0917753511285944,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18323/2025-2026/146867,0,0.2108864683365158,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP524/2024-2025/147047,0,0.2145739089970697,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18162/2024-2025/147105,1,-0.0173973811235688,Unusually high number of payments,0,0,0.0,0,40,Medium
WS/MP18095/2025-2026/147276,0,0.0229704394267212,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18095/2025-2026/147281,0,0.2158478762820509,Detected by Isolation Forest pattern analysis,1,1,0.0,0,45,Medium
WS/MP529/2024-2025/147335,0,0.1324377758511118,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP582/2025-2026/147364,0,0.2376876574189987,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18095/2025-2026/147401,0,0.0531271763832101,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18172/2024-2025/147440,0,0.1728930464817212,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP661/2025-2026/147454,0,0.1957403165697663,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP661/2026-2027/147464,0,0.0448784389837048,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP526/2024-2025/147535,0,0.1979617874527591,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP526/2024-2025/147605,0,0.1776273881152043,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP526/2024-2025/147606,0,0.1902673771480815,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18242/2025-2026/148018,0,0.1516150876303812,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18048/2024-2025/148031,0,0.2133439079605456,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP600/2024-2025/148047,0,0.2293092834547975,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18144/2024-2025/148055,0,0.2257367553380754,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18144/2024-2025/148133,0,0.2257367553380754,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18144/2024-2025/148134,0,0.2257367553380754,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18144/2024-2025/148135,0,0.2257367553380754,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18144/2024-2025/148136,0,0.2257367553380754,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18144/2024-2025/148137,0,0.2257367553380754,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18328/2026-2027/148155,0,0.1252448755573595,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP600/2024-2025/148165,0,0.2293092834547975,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18328/2025-2026/148181,0,0.1150758410737566,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP600/2024-2025/148197,0,0.2179618003903795,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP600/2025-2026/148229,0,0.2207892967569671,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP600/2025-2026/148242,0,0.1534636822247617,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP600/2024-2025/148247,0,0.2293092834547975,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18227/2024-2025/148293,0,0.1271110984102345,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18205/2024-2025/148363,0,0.2346605999364773,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18133/2025-2026/148457,0,0.2478549594813079,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18133/2025-2026/148475,0,0.1674344877707198,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18133/2025-2026/148477,0,0.2280277036171598,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18133/2025-2026/148507,0,0.2340669932506439,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18133/2025-2026/148512,0,0.2391984281140716,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18133/2025-2026/148516,0,0.2377061006803377,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18133/2025-2026/148559,0,0.1981451417270116,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18133/2025-2026/148566,0,0.2478549594813079,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18133/2025-2026/148567,0,0.1981451417270116,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18133/2025-2026/148571,0,0.2478549594813079,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18390/2026-2027/148734,0,0.0011697261929134,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18390/2026-2027/148735,0,0.003520295330045,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18390/2024-2025/148737,0,0.174278904391006,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18390/2024-2025/148738,0,0.1733934360749428,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18095/2025-2026/148832,0,0.0975581616892554,Detected by Isolation Forest pattern analysis,0,1,0.0,0,20,Medium
WS/MP18133/2025-2026/148915,0,0.2344871593054025,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP812/2026-2027/148927,0,0.0472209101446865,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP758/2025-2026/149076,0,0.2120088210785923,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18172/2024-2025/149101,0,0.1624491690783697,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18175/2024-2025/149209,0,0.2133439079605456,Detected by Isolation Forest pattern analysis,0,1,0.0,0,20,Medium
WS/MP18175/2024-2025/149219,0,0.2154651417180447,Detected by Isolation Forest pattern analysis,0,1,0.0,0,20,Medium
