project_id,similar_project_id,similarity_score,potential_duplicate_flag
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137079,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137080,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137081,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137082,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137083,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137054,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137056,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137057,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137058,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137059,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137060,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137061,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137062,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137063,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137064,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137065,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137066,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137067,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137068,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137069,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137070,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137071,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137072,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137073,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137074,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137075,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137076,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137077,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137078,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137079,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137080,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137081,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137082,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137083,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137055,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137057,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137058,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137059,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137060,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137061,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137062,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137063,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137064,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137065,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137066,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137067,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137068,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137069,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137070,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137071,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137072,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137073,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137074,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137075,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137076,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137077,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137078,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137079,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137080,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137081,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137082,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137083,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137056,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137058,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137059,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137060,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137061,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137062,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137063,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137064,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137065,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137066,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137067,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137068,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137069,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137070,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137071,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137072,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137073,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137074,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137075,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137076,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137077,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137078,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137079,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137080,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137081,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137082,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137083,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137057,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137059,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137060,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137061,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137062,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137063,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137064,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137065,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137066,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137067,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137068,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137069,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137070,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137071,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137072,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137073,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137074,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137075,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137076,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137077,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137078,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137079,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137080,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137081,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137082,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137083,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137058,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137060,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137061,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137062,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137063,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137064,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137065,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137066,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137067,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137068,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137069,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137070,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137071,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137072,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137073,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137074,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137075,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137076,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137077,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137078,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137079,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137080,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137081,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137082,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137083,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137059,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137061,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137062,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137063,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137064,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137065,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137066,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137067,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137068,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137069,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137070,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137071,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137072,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137073,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137074,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137075,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137076,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137077,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137078,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137079,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137080,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137081,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137082,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137083,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137060,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137062,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137063,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137064,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137065,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137066,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137067,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137068,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137069,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137070,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137071,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137072,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137073,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137074,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137075,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137076,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137077,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137078,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137079,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137080,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137081,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137082,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137083,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137061,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137063,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137064,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137065,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137066,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137067,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137068,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137069,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137070,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137071,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137072,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137073,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137074,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137075,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137076,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137077,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137078,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137079,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137080,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137081,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137082,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137083,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137062,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137064,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137065,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137066,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137067,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137068,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137069,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137070,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137071,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137072,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137073,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137074,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137075,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137076,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137077,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137078,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137079,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137080,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137081,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137082,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137083,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137063,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137064,WS/MP18007/2025-2026/137065,1.0,1
WS/MP18007/2025-2026/137064,WS/MP18007/2025-2026/137066,1.0,1
WS/MP18007/2025-2026/137064,WS/MP18007/2025-2026/137067,1.0,1
WS/MP18007/2025-2026/137064,WS/MP18007/2025-2026/137068,1.0,1
WS/MP18007/2025-2026/137064,WS/MP18007/2025-2026/137069,1.0,1
WS/MP18007/2025-2026/137064,WS/MP18007/2025-2026/137070,1.0,1
WS/MP18007/2025-2026/137064,WS/MP18007/2025-2026/137071,1.0,1
WS/MP18007/2025-2026/137064,WS/MP18007/2025-2026/137072,1.0,1
